# Energy(eV)  Abs(norm)
3.74810162 -0.00240705
3.75154974 -0.00047477
3.75499785 -0.00240488
3.75844597 -0.00047398
3.76189409 -0.00240148
3.76534220 -0.00047197
3.76879032 -0.00239766
3.77223843 -0.00046960
3.77568655 -0.00239372
3.77913466 -0.00046789
3.78258278 -0.00239016
3.78603089 -0.00046613
3.78947901 -0.00238734
3.79292713 -0.00046530
3.79637524 -0.00238578
3.79982336 -0.00046602
3.80327147 -0.00238567
3.80671959 -0.00046823
3.81016770 -0.00238605
3.81361582 -0.00047029
3.81706393 -0.00238533
3.82051205 -0.00047064
3.82396017 -0.00238273
3.82740828 -0.00046930
3.83085640 -0.00237923
3.83430451 -0.00046708
3.83775263 -0.00237527
3.84120074 -0.00046522
3.84464886 -0.00237182
3.84809697 -0.00046361
3.85154509 -0.00236862
3.85499321 -0.00046254
3.85844132 -0.00236591
3.86188944 -0.00046137
3.86533755 -0.00236309
3.86878567 -0.00046066
3.87223378 -0.00236043
3.87568190 -0.00045988
3.87913001 -0.00235784
3.88257813 -0.00045861
3.88602625 -0.00235479
3.88947436 -0.00045694
3.89292248 -0.00235096
3.89637059 -0.00045480
3.89981871 -0.00234771
3.90326682 -0.00045370
3.90671494 -0.00234565
3.91016305 -0.00045402
3.91361117 -0.00234427
3.91705929 -0.00045451
3.92050740 -0.00234258
3.92395552 -0.00045401
3.92740363 -0.00233981
3.93085175 -0.00045296
3.93429986 -0.00233778
3.93774798 -0.00045262
3.94119609 -0.00233647
3.94464421 -0.00045329
3.94809233 -0.00233565
3.95154044 -0.00045361
3.95498856 -0.00233414
3.95843667 -0.00045316
3.96188479 -0.00233100
3.96533290 -0.00045227
3.96878102 -0.00232711
3.97222914 -0.00045059
3.97567725 -0.00232269
3.97912537 -0.00044839
3.98257348 -0.00231913
3.98602160 -0.00044651
3.98946971 -0.00231653
3.99291783 -0.00044554
3.99636594 -0.00231446
3.99981406 -0.00044506
4.00326218 -0.00231220
4.00671029 -0.00044407
4.01015841 -0.00230909
4.01360652 -0.00044348
4.01705464 -0.00230610
4.02050275 -0.00044331
4.02395087 -0.00230364
4.02739898 -0.00044274
4.03084710 -0.00230116
4.03429522 -0.00044103
4.03774333 -0.00229770
4.04119145 -0.00043885
4.04463956 -0.00229460
4.04808768 -0.00043761
4.05153579 -0.00229242
4.05498391 -0.00043801
4.05843202 -0.00229152
4.06188014 -0.00043893
4.06532826 -0.00229006
4.06877637 -0.00043925
4.07222449 -0.00228738
4.07567260 -0.00043792
4.07912072 -0.00228369
4.08256883 -0.00043534
4.08601695 -0.00227978
4.08946506 -0.00043326
4.09291318 -0.00227652
4.09636130 -0.00043251
4.09980941 -0.00227433
4.10325753 -0.00043237
4.10670564 -0.00227231
4.11015376 -0.00043168
4.11360187 -0.00226966
4.11704999 -0.00043065
4.12049810 -0.00226546
4.12394622 -0.00042872
4.12739434 -0.00226104
4.13084245 -0.00042611
4.13429057 -0.00225646
4.13773868 -0.00042387
4.14118680 -0.00225324
4.14463491 -0.00042373
4.14808303 -0.00225137
4.15153114 -0.00042512
4.15497926 -0.00225045
4.15842738 -0.00042600
4.16187549 -0.00224873
4.16532361 -0.00042530
4.16877172 -0.00224576
4.17221984 -0.00042506
4.17566795 -0.00224340
4.17911607 -0.00042464
4.18256418 -0.00224127
4.18601230 -0.00042529
4.18946042 -0.00223921
4.19290853 -0.00042521
4.19635665 -0.00223668
4.19980476 -0.00042517
4.20325288 -0.00223394
4.20670099 -0.00042504
4.21014911 -0.00223110
4.21359722 -0.00042363
4.21704534 -0.00222770
4.22049346 -0.00042187
4.22394157 -0.00222322
4.22738969 -0.00041930
4.23083780 -0.00221866
4.23428592 -0.00041700
4.23773403 -0.00221418
4.24118215 -0.00041584
4.24463026 -0.00221111
4.24807838 -0.00041605
4.25152650 -0.00220951
4.25497461 -0.00041708
4.25842273 -0.00220774
4.26187084 -0.00041719
4.26531896 -0.00220476
4.26876707 -0.00041575
4.27221519 -0.00220025
4.27566331 -0.00041335
4.27911142 -0.00219544
4.28255954 -0.00041152
4.28600765 -0.00219148
4.28945577 -0.00041044
4.29290388 -0.00218869
4.29635200 -0.00041063
4.29980011 -0.00218659
4.30324823 -0.00041140
4.30669635 -0.00218423
4.31014446 -0.00041160
4.31359258 -0.00218121
4.31704069 -0.00041105
4.32048881 -0.00217793
4.32393692 -0.00041016
4.32738504 -0.00217521
4.33083315 -0.00041036
4.33428127 -0.00217345
4.33772939 -0.00041094
4.34117750 -0.00217217
4.34462562 -0.00041149
4.34807373 -0.00216969
4.35152185 -0.00041143
4.35496996 -0.00216566
4.35841808 -0.00041031
4.36186619 -0.00216085
4.36531431 -0.00040792
4.36876243 -0.00215585
4.37221054 -0.00040569
4.37565866 -0.00215118
4.37910677 -0.00040430
4.38255489 -0.00214811
4.38600300 -0.00040337
4.38945112 -0.00214644
4.39289923 -0.00040393
4.39634735 -0.00214498
4.39979547 -0.00040481
4.40324358 -0.00214245
4.40669170 -0.00040531
4.41013981 -0.00213960
4.41358793 -0.00040466
4.41703604 -0.00213688
4.42048416 -0.00040446
4.42393227 -0.00213494
4.42738039 -0.00040564
4.43082851 -0.00213368
4.43427662 -0.00040646
4.43772474 -0.00213240
4.44117285 -0.00040650
4.44462097 -0.00212973
4.44806908 -0.00040519
4.45151720 -0.00212561
4.45496531 -0.00040287
4.45841343 -0.00211976
4.46186155 -0.00039976
4.46530966 -0.00211381
4.46875778 -0.00039646
4.47220589 -0.00210857
4.47565401 -0.00039419
4.47910212 -0.00210466
4.48255024 -0.00039304
4.48599835 -0.00210152
4.48944647 -0.00039228
4.49289459 -0.00209857
4.49634270 -0.00039166
4.49979082 -0.00209583
4.50323893 -0.00039096
4.50668705 -0.00209210
4.51013516 -0.00039059
4.51358328 -0.00208798
4.51703139 -0.00038985
4.52047951 -0.00208449
4.52392763 -0.00038960
4.52737574 -0.00208223
4.53082386 -0.00039013
4.53427197 -0.00208038
4.53772009 -0.00039057
4.54116820 -0.00207730
4.54461632 -0.00038953
4.54806443 -0.00207234
4.55151255 -0.00038729
4.55496067 -0.00206714
4.55840878 -0.00038555
4.56185690 -0.00206305
4.56530501 -0.00038570
4.56875313 -0.00206068
4.57220124 -0.00038680
4.57564936 -0.00205941
4.57909748 -0.00038728
4.58254559 -0.00205679
4.58599371 -0.00038647
4.58944182 -0.00205187
4.59288994 -0.00038457
4.59633805 -0.00204596
4.59978617 -0.00038283
4.60323428 -0.00204143
4.60668240 -0.00038181
4.61013052 -0.00203909
4.61357863 -0.00038266
4.61702675 -0.00203777
4.62047486 -0.00038379
4.62392298 -0.00203688
4.62737109 -0.00038480
4.63081921 -0.00203555
4.63426732 -0.00038476
4.63771544 -0.00203183
4.64116356 -0.00038340
4.64461167 -0.00202609
4.64805979 -0.00038059
4.65150790 -0.00202013
4.65495602 -0.00037783
4.65840413 -0.00201606
4.66185225 -0.00037684
4.66530036 -0.00201314
4.66874848 -0.00037671
4.67219660 -0.00201072
4.67564471 -0.00037624
4.67909283 -0.00200737
4.68254094 -0.00037504
4.68598906 -0.00200368
4.68943717 -0.00037419
4.69288529 -0.00199992
4.69633340 -0.00037405
4.69978152 -0.00199651
4.70322964 -0.00037399
4.70667775 -0.00199343
4.71012587 -0.00037316
4.71357398 -0.00198913
4.71702210 -0.00037250
4.72047021 -0.00198478
4.72391833 -0.00037163
4.72736644 -0.00198116
4.73081456 -0.00037084
4.73426268 -0.00197771
4.73771079 -0.00036989
4.74115891 -0.00197376
4.74460702 -0.00036824
4.74805514 -0.00196891
4.75150325 -0.00036735
4.75495137 -0.00196481
4.75839948 -0.00036696
4.76184760 -0.00196141
4.76529572 -0.00036714
4.76874383 -0.00195795
4.77219195 -0.00036663
4.77564006 -0.00195465
4.77908818 -0.00036577
4.78253629 -0.00195152
4.78598441 -0.00036549
4.78943252 -0.00194870
4.79288064 -0.00036489
4.79632876 -0.00194536
4.79977687 -0.00036353
4.80322499 -0.00194070
4.80667310 -0.00036217
4.81012122 -0.00193652
4.81356933 -0.00036153
4.81701745 -0.00193382
4.82046556 -0.00036218
4.82391368 -0.00193180
4.82736180 -0.00036235
4.83080991 -0.00192871
4.83425803 -0.00036101
4.83770614 -0.00192418
4.84115426 -0.00035894
4.84460237 -0.00191952
4.84805049 -0.00035746
4.85149861 -0.00191587
4.85494672 -0.00035694
4.85839484 -0.00191262
4.86184295 -0.00035708
4.86529107 -0.00190934
4.86873918 -0.00035695
4.87218730 -0.00190628
4.87563541 -0.00035728
4.87908353 -0.00190333
4.88253165 -0.00035715
4.88597976 -0.00190004
4.88942788 -0.00035583
4.89287599 -0.00189541
4.89632411 -0.00035366
4.89977222 -0.00189037
4.90322034 -0.00035128
4.90666845 -0.00188577
4.91011657 -0.00035083
4.91356469 -0.00188195
4.91701280 -0.00035110
4.92046092 -0.00187930
4.92390903 -0.00035162
4.92735715 -0.00187629
4.93080526 -0.00035093
4.93425338 -0.00187254
4.93770149 -0.00034929
4.94114961 -0.00186765
4.94459773 -0.00034769
4.94804584 -0.00186317
4.95149396 -0.00034643
4.95494207 -0.00185950
4.95839019 -0.00034650
4.96183830 -0.00185637
4.96528642 -0.00034691
4.96873453 -0.00185407
4.97218265 -0.00034740
4.97563077 -0.00185221
4.97907888 -0.00034739
4.98252700 -0.00184968
4.98597511 -0.00034683
4.98942323 -0.00184557
4.99287134 -0.00034586
4.99631946 -0.00184010
4.99976757 -0.00034418
5.00321569 -0.00183425
5.00666381 -0.00034085
5.01011192 -0.00182703
5.01356004 -0.00033656
5.01700815 -0.00181967
5.02045627 -0.00033234
5.02390438 -0.00181445
5.02735250 -0.00033119
5.03080061 -0.00181230
5.03424873 -0.00033365
5.03769685 -0.00181122
5.04114496 -0.00033622
5.04459308 -0.00180879
5.04804119 -0.00033701
5.05148931 -0.00180486
5.05493742 -0.00033559
5.05838554 -0.00180078
5.06183365 -0.00033490
5.06528177 -0.00179676
5.06872989 -0.00033403
5.07217800 -0.00179253
5.07562612 -0.00033242
5.07907423 -0.00178728
5.08252235 -0.00033100
5.08597046 -0.00178217
5.08941858 -0.00033056
5.09286669 -0.00177832
5.09631481 -0.00033161
5.09976293 -0.00177583
5.10321104 -0.00033211
5.10665916 -0.00177349
5.11010727 -0.00033218
5.11355539 -0.00176973
5.11700350 -0.00033197
5.12045162 -0.00176496
5.12389973 -0.00033050
5.12734785 -0.00176010
5.13079597 -0.00032833
5.13424408 -0.00175498
5.13769220 -0.00032623
5.14114031 -0.00174936
5.14458843 -0.00032503
5.14803654 -0.00174410
5.15148466 -0.00032363
5.15493278 -0.00173953
5.15838089 -0.00032243
5.16182901 -0.00173499
5.16527712 -0.00032152
5.16872524 -0.00173023
5.17217335 -0.00032061
5.17562147 -0.00172543
5.17906958 -0.00031915
5.18251770 -0.00172148
5.18596582 -0.00031815
5.18941393 -0.00171764
5.19286205 -0.00031759
5.19631016 -0.00171362
5.19975828 -0.00031711
5.20320639 -0.00170900
5.20665451 -0.00031615
5.21010262 -0.00170419
5.21355074 -0.00031549
5.21699886 -0.00170043
5.22044697 -0.00031551
5.22389509 -0.00169734
5.22734320 -0.00031544
5.23079132 -0.00169386
5.23423943 -0.00031464
5.23768755 -0.00168902
5.24113566 -0.00031288
5.24458378 -0.00168341
5.24803190 -0.00031111
5.25148001 -0.00167826
5.25492813 -0.00031042
5.25837624 -0.00167406
5.26182436 -0.00031056
5.26527247 -0.00167036
5.26872059 -0.00031033
5.27216870 -0.00166687
5.27561682 -0.00030935
5.27906494 -0.00166298
5.28251305 -0.00030795
5.28596117 -0.00165870
5.28940928 -0.00030667
5.29285740 -0.00165339
5.29630551 -0.00030514
5.29975363 -0.00164774
5.30320174 -0.00030292
5.30664986 -0.00164187
5.31009798 -0.00030094
5.31354609 -0.00163681
5.31699421 -0.00029981
5.32044232 -0.00163307
5.32389044 -0.00029969
5.32733855 -0.00163009
5.33078667 -0.00030038
5.33423478 -0.00162725
5.33768290 -0.00030034
5.34113102 -0.00162287
5.34457913 -0.00029971
5.34802725 -0.00161716
5.35147536 -0.00029779
5.35492348 -0.00161128
5.35837159 -0.00029622
5.36181971 -0.00160667
5.36526782 -0.00029551
5.36871594 -0.00160244
5.37216406 -0.00029535
5.37561217 -0.00159784
5.37906029 -0.00029429
5.38250840 -0.00159240
5.38595652 -0.00029251
5.38940463 -0.00158603
5.39285275 -0.00029157
5.39630086 -0.00158023
5.39974898 -0.00029111
5.40319710 -0.00157541
5.40664521 -0.00029127
5.41009333 -0.00157208
5.41354144 -0.00029141
5.41698956 -0.00156904
5.42043767 -0.00029232
5.42388579 -0.00156550
5.42733390 -0.00029234
5.43078202 -0.00156145
5.43423014 -0.00029144
5.43767825 -0.00155633
5.44112637 -0.00029086
5.44457448 -0.00155162
5.44802260 -0.00029033
5.45147071 -0.00154714
5.45491883 -0.00029017
5.45836695 -0.00154205
5.46181506 -0.00028748
5.46526318 -0.00153542
5.46871129 -0.00028347
5.47215941 -0.00152808
5.47560752 -0.00028073
5.47905564 -0.00152227
5.48250375 -0.00028034
5.48595187 -0.00151797
5.48939999 -0.00028079
5.49284810 -0.00151397
5.49629622 -0.00028016
5.49974433 -0.00150881
5.50319245 -0.00027854
5.50664056 -0.00150372
5.51008868 -0.00027714
5.51353679 -0.00150028
5.51698491 -0.00027664
5.52043303 -0.00149661
5.52388114 -0.00027667
5.52732926 -0.00149141
5.53077737 -0.00027543
5.53422549 -0.00148442
5.53767360 -0.00027291
5.54112172 -0.00147781
5.54456983 -0.00027151
5.54801795 -0.00147266
5.55146607 -0.00027191
5.55491418 -0.00146873
5.55836230 -0.00027184
5.56181041 -0.00146449
5.56525853 -0.00026968
5.56870664 -0.00145861
5.57215476 -0.00026701
5.57560287 -0.00145178
5.57905099 -0.00026544
5.58249911 -0.00144545
5.58594722 -0.00026397
5.58939534 -0.00143994
5.59284345 -0.00026308
5.59629157 -0.00143533
5.59973968 -0.00026321
5.60318780 -0.00143198
5.60663591 -0.00026536
5.61008403 -0.00142912
5.61353215 -0.00026705
5.61698026 -0.00142568
5.62042838 -0.00026629
5.62387649 -0.00142010
5.62732461 -0.00026454
5.63077272 -0.00141349
5.63422084 -0.00026240
5.63766895 -0.00140746
5.64111707 -0.00026128
5.64456519 -0.00140181
5.64801330 -0.00025949
5.65146142 -0.00139632
5.65490953 -0.00025788
5.65835765 -0.00139004
5.66180576 -0.00025670
5.66525388 -0.00138410
5.66870199 -0.00025506
5.67215011 -0.00137828
5.67559823 -0.00025402
5.67904634 -0.00137308
5.68249446 -0.00025206
5.68594257 -0.00136834
5.68939069 -0.00025089
5.69283880 -0.00136267
5.69628692 -0.00024921
5.69973503 -0.00135635
5.70318315 -0.00024671
5.70663127 -0.00134941
5.71007938 -0.00024547
5.71352750 -0.00134367
5.71697561 -0.00024455
5.72042373 -0.00133921
5.72387184 -0.00024501
5.72731996 -0.00133500
5.73076808 -0.00024512
5.73421619 -0.00133081
5.73766431 -0.00024491
5.74111242 -0.00132544
5.74456054 -0.00024366
5.74800865 -0.00131851
5.75145677 -0.00024087
5.75490488 -0.00131041
5.75835300 -0.00023787
5.76180112 -0.00130317
5.76524923 -0.00023600
5.76869735 -0.00129804
5.77214546 -0.00023610
5.77559358 -0.00129332
5.77904169 -0.00023578
5.78248981 -0.00128838
5.78593792 -0.00023497
5.78938604 -0.00128212
5.79283416 -0.00023343
5.79628227 -0.00127552
5.79973039 -0.00023150
5.80317850 -0.00126828
5.80662662 -0.00022926
5.81007473 -0.00126099
5.81352285 -0.00022673
5.81697096 -0.00125495
5.82041908 -0.00022556
5.82386720 -0.00124944
5.82731531 -0.00022568
5.83076343 -0.00124539
5.83421154 -0.00022596
5.83765966 -0.00124125
5.84110777 -0.00022678
5.84455589 -0.00123718
5.84800400 -0.00022610
5.85145212 -0.00123179
5.85490024 -0.00022509
5.85834835 -0.00122455
5.86179647 -0.00022282
5.86524458 -0.00121721
5.86869270 -0.00022024
5.87214081 -0.00121030
5.87558893 -0.00021917
5.87903704 -0.00120402
5.88248516 -0.00021894
5.88593328 -0.00119830
5.88938139 -0.00021927
5.89282951 -0.00119320
5.89627762 -0.00021854
5.89972574 -0.00118826
5.90317385 -0.00021773
5.90662197 -0.00118224
5.91007008 -0.00021625
5.91351820 -0.00117550
5.91696632 -0.00021366
5.92041443 -0.00116745
5.92386255 -0.00021098
5.92731066 -0.00115858
5.93075878 -0.00020888
5.93420689 -0.00115089
5.93765501 -0.00020814
5.94110312 -0.00114471
5.94455124 -0.00020876
5.94799936 -0.00113986
5.95144747 -0.00020932
5.95489559 -0.00113514
5.95834370 -0.00020905
5.96179182 -0.00113001
5.96523993 -0.00020828
5.96868805 -0.00112460
5.97213616 -0.00020778
5.97558428 -0.00111837
5.97903240 -0.00020653
5.98248051 -0.00111187
5.98592863 -0.00020463
5.98937674 -0.00110435
5.99282486 -0.00020301
5.99627297 -0.00109743
5.99972109 -0.00020227
6.00316920 -0.00109167
6.00661732 -0.00020165
6.01006544 -0.00108556
6.01351355 -0.00019960
6.01696167 -0.00107799
6.02040978 -0.00019632
6.02385790 -0.00106956
6.02730601 -0.00019356
6.03075413 -0.00106263
6.03420225 -0.00019211
6.03765036 -0.00105758
6.04109848 -0.00019198
6.04454659 -0.00105272
6.04799471 -0.00019175
6.05144282 -0.00104733
6.05489094 -0.00019116
6.05833905 -0.00104186
6.06178717 -0.00019025
6.06523529 -0.00103633
6.06868340 -0.00018900
6.07213152 -0.00103053
6.07557963 -0.00018774
6.07902775 -0.00102343
6.08247586 -0.00018557
6.08592398 -0.00101560
6.08937209 -0.00018185
6.09282021 -0.00100705
6.09626833 -0.00017831
6.09971644 -0.00099874
6.10316456 -0.00017655
6.10661267 -0.00099214
6.11006079 -0.00017625
6.11350890 -0.00098636
6.11695702 -0.00017562
6.12040513 -0.00097966
6.12385325 -0.00017285
6.12730137 -0.00097156
6.13074948 -0.00017036
6.13419760 -0.00096392
6.13764571 -0.00016892
6.14109383 -0.00095740
6.14454194 -0.00016832
6.14799006 -0.00095112
6.15143817 -0.00016721
6.15488629 -0.00094320
6.15833441 -0.00016555
6.16178252 -0.00093489
6.16523064 -0.00016432
6.16867875 -0.00092766
6.17212687 -0.00016344
6.17557498 -0.00092169
6.17902310 -0.00016284
6.18247121 -0.00091544
6.18591933 -0.00016224
6.18936745 -0.00090811
6.19281556 -0.00016118
6.19626368 -0.00090010
6.19971179 -0.00015933
6.20315991 -0.00089163
6.20660802 -0.00015776
6.21005614 -0.00088322
6.21350425 -0.00015592
6.21695237 -0.00087507
6.22040049 -0.00015489
6.22384860 -0.00086812
6.22729672 -0.00015484
6.23074483 -0.00086227
6.23419295 -0.00015545
6.23764106 -0.00085642
6.24108918 -0.00015594
6.24453729 -0.00084974
6.24798541 -0.00015512
6.25143353 -0.00084163
6.25488164 -0.00015441
6.25832976 -0.00083370
6.26177787 -0.00015398
6.26522599 -0.00082614
6.26867410 -0.00015326
6.27212222 -0.00081818
6.27557033 -0.00015222
6.27901845 -0.00080989
6.28246657 -0.00015050
6.28591468 -0.00080113
6.28936280 -0.00014847
6.29281091 -0.00079251
6.29625903 -0.00014549
6.29970714 -0.00078286
6.30315526 -0.00014264
6.30660337 -0.00077266
6.31005149 -0.00013967
6.31349961 -0.00076346
6.31694772 -0.00013803
6.32039584 -0.00075608
6.32384395 -0.00013739
6.32729207 -0.00075008
6.33074018 -0.00013842
6.33418830 -0.00074402
6.33763642 -0.00013957
6.34108453 -0.00073726
6.34453265 -0.00013921
6.34798076 -0.00072938
6.35142888 -0.00013751
6.35487699 -0.00072051
6.35832511 -0.00013442
6.36177322 -0.00071170
6.36522134 -0.00013165
6.36866946 -0.00070300
6.37211757 -0.00012905
6.37556569 -0.00069511
6.37901380 -0.00012765
6.38246192 -0.00068664
6.38591003 -0.00012705
6.38935815 -0.00067899
6.39280626 -0.00012763
6.39625438 -0.00067241
6.39970250 -0.00012804
6.40315061 -0.00066717
6.40659873 -0.00012855
6.41004684 -0.00066088
6.41349496 -0.00012745
6.41694307 -0.00065253
6.42039119 -0.00012481
6.42383930 -0.00064318
6.42728742 -0.00012160
6.43073554 -0.00063329
6.43418365 -0.00011866
6.43763177 -0.00062394
6.44107988 -0.00011662
6.44452800 -0.00061536
6.44797611 -0.00011452
6.45142423 -0.00060810
6.45487234 -0.00011337
6.45832046 -0.00060087
6.46176858 -0.00011263
6.46521669 -0.00059288
6.46866481 -0.00011068
6.47211292 -0.00058386
6.47556104 -0.00010797
6.47900915 -0.00057449
6.48245727 -0.00010495
6.48590538 -0.00056524
6.48935350 -0.00010292
6.49280162 -0.00055634
6.49624973 -0.00010109
6.49969785 -0.00054792
6.50314596 -0.00009988
6.50659408 -0.00053944
6.51004219 -0.00009848
6.51349031 -0.00053079
6.51693842 -0.00009690
6.52038654 -0.00052213
6.52383466 -0.00009507
6.52728277 -0.00051394
6.53073089 -0.00009437
6.53417900 -0.00050665
6.53762712 -0.00009452
6.54107523 -0.00049877
6.54452335 -0.00009329
6.54797146 -0.00048942
6.55141958 -0.00009084
6.55486770 -0.00047880
6.55831581 -0.00008852
6.56176393 -0.00046942
6.56521204 -0.00008817
6.56866016 -0.00046253
6.57210827 -0.00008840
6.57555639 -0.00045615
6.57900450 -0.00008751
6.58245262 -0.00044712
6.58590074 -0.00008496
6.58934885 -0.00043573
6.59279697 -0.00008077
6.59624508 -0.00042377
6.59969320 -0.00007693
6.60314131 -0.00041351
6.60658943 -0.00007483
6.61003755 -0.00040533
6.61348566 -0.00007568
6.61693378 -0.00039860
6.62038189 -0.00007749
6.62383001 -0.00039257
6.62727812 -0.00007779
6.63072624 -0.00038509
6.63417435 -0.00007632
6.63762247 -0.00037522
6.64107059 -0.00007320
6.64451870 -0.00036424
6.64796682 -0.00007080
6.65141493 -0.00035362
6.65486305 -0.00006849
6.65831116 -0.00034454
6.66175928 -0.00006711
6.66520739 -0.00033557
6.66865551 -0.00006579
6.67210363 -0.00032629
6.67555174 -0.00006393
6.67899986 -0.00031695
6.68244797 -0.00006195
6.68589609 -0.00030746
6.68934420 -0.00005930
6.69279232 -0.00029727
6.69624043 -0.00005678
6.69968855 -0.00028626
6.70313667 -0.00005413
6.70658478 -0.00027611
6.71003290 -0.00005170
6.71348101 -0.00026699
6.71692913 -0.00005016
6.72037724 -0.00025811
6.72382536 -0.00004858
6.72727347 -0.00024810
6.73072159 -0.00004664
6.73416971 -0.00023747
6.73761782 -0.00004507
6.74106594 -0.00022754
6.74451405 -0.00004318
6.74796217 -0.00021814
6.75141028 -0.00004132
6.75485840 -0.00020924
6.75830651 -0.00003894
6.76175463 -0.00019993
6.76520275 -0.00003659
6.76865086 -0.00019027
6.77209898 -0.00003566
6.77554709 -0.00018053
6.77899521 -0.00003483
6.78244332 -0.00017082
6.78589144 -0.00003440
6.78933955 -0.00016143
6.79278767 -0.00003334
6.79623579 -0.00015194
6.79968390 -0.00003080
6.80313202 -0.00014169
6.80658013 -0.00002718
6.81002825 -0.00012986
6.81347636 -0.00002325
6.81692448 -0.00011798
6.82037259 -0.00001984
6.82382071 -0.00010707
6.82726883 -0.00001817
6.83071694 -0.00009754
6.83416506 -0.00001673
6.83761317 -0.00008789
6.84106129 -0.00001542
6.84450940 -0.00007776
6.84795752 -0.00001346
6.85140563 -0.00006809
6.85485375 -0.00001183
6.85830187 -0.00005851
6.86174998 -0.00001066
6.86519810 -0.00004835
6.86864621 -0.00000860
6.87209433 -0.00004194
6.87554244 -0.00000454
6.87899056 -0.00004031
6.88243867 -0.00000501
6.88588679 -0.00004203
6.88933491 -0.00000724
6.89278302 -0.00004294
